,sg_document_type,sg_create_at,sg_update_at,sg_additional_info,form_date,user_type,format_action,business_type,legal_representatives,directives,shareholders,bank_referrals,commercial_referrals,format_info.code,format_info.version,basic_info.type,basic_info.entity.name,basic_info.entity.id_type,basic_info.entity.id,basic_info.legal_representative.name,basic_info.legal_representative.id_type,basic_info.legal_representative.id,basic_info.address,basic_info.city,basic_info.phone,basic_info.contact_info,basic_info.isPEP,basic_info.last_position,business_info.statutory_activity,business_info.ciiu,business_info.joint-document,business_info.commercial_registration,business_info.registered_shared_capital,business_info.constitution_date,business_info.good_or_service,business_info.company_type, ,certificates.list_of_certificates,certificates.in_progress.process,certificates.in_progress.percentage_progress,certificates.in_progress.init_date,accounting_and_taxes.isRegimenComun,accounting_and_taxes.isRegimenSimplificado,accounting_and_taxes.isDeclaraRenta,accounting_and_taxes.isAutoRetenedor,accounting_and_taxes.payment_terms,accounting_and_taxes.payment_terms_other,
10,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-13,cliente,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'La Guajira Maicao , Cra. 10 #15-19', 'phone': '+ 57 5332451957'}, {'name': 'AVillas', 'address': 'Quindio Quimbaya , Cra. 7 #15-24', 'phone': '+ 57 8856504539'}, {'name': 'AVillas', 'address': 'Caldas Supia , Cl. 32 #9-19', 'phone': '+ 57 1499688761'}, {'name': 'Bancolombia', 'address': 'Cundinamarca - Bogota, Cl. 12B #8-39', 'phone': '+ 57 6399986638'}]",[],Sagrilaft,1,natural,Plinio del Abascal,CC,8469647699,,,,"Meta La Macarena , Cra. 3 #9-83",Girardot,+ 57 4200520859,"({'name': 'Plinio del Abascal', 'position': 'Director general organización humanitaria', 'email': 'santiago46@gmail.com', 'phone': ['+ 57 5307827072']},)",False,Auxiliar caja,5012,Transporte de carga marítimo y de cabotaje,3532,,,1978-10-21,,,,,,,,False,True,False,False,60d,,
11,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-09,cliente,vincular,,[],[],[],"[{'name': 'AVillas', 'address': 'Santander Lebrija , Cl. 11 #7-43', 'phone': '+ 57 2878383121'}, {'name': 'Finandina', 'address': 'Valle Del Cauca Calima , Cl. 11 #4-28', 'phone': '+ 57 7725279572'}, {'name': 'AVillas', 'address': 'Bolivar San Pablo , Cra. 6 #18-34', 'phone': '+ 57 8676510822'}]",[],Sagrilaft,1,natural,Florentina de Mata,CC,7387429998,,,,"Cauca Puerto Tejada , Cl. 14A #19-36",Caparrapí,+ 57 43302416,"({'name': 'Florentina de Mata', 'position': 'Aceitador engrasador buques', 'email': 'marquezcaridad@hotmail.com', 'phone': ['+ 57 2666929305']},)",False,Director impuestos nacionales,3314,Mantenimiento y reparación especializado de equipo eléctrico,443,,,1991-11-21,,,,,,,,False,False,False,False,60d,,
12,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-23,cliente,vincular,Mediana,"[{'name': 'Liliana Valencia', 'id_type': 'CC', 'id_number': '5218542480', 'nationality': 'Singapore'}, {'name': 'Cecilia Pardo Ospina', 'id_type': 'CC', 'id_number': '2826952866', 'nationality': 'Martinique'}, {'name': 'Iris Gonzalo Uriarte', 'id_type': 'CC', 'id_number': '6101441248', 'nationality': 'Anguilla'}]","[{'name': 'Jose Paulino Pino Plana', 'id_type': 'CC', 'id_number': '5094716101', 'nationality': 'Saint Pierre and Miquelon'}, {'name': 'Stella Muñoz Bejarano', 'id_type': 'CC', 'id_number': '8395074033', 'nationality': 'Thailand'}]","[{'name': 'Antonio José Garcés Álvarez', 'id_type': 'CC', 'id_number': '2897743489', 'nationality': 'Niger', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Atlantico Ponedera , Cra. 14-1 #19-18', 'phone': '+ 57 9376064171'}, {'name': 'Finandina', 'address': 'Santander Bucaramanga , Cra. 35A #48-47', 'phone': '+ 57 4738736093'}, {'name': 'Bancolombia', 'address': 'Cauca El Tambo , Cl. 2 #2-78', 'phone': '+ 57 839640817'}, {'name': 'AVillas', 'address': 'Cundinamarca Bogota , Cra. 6Â ', 'phone': '+ 57 5037448346'}]",[],Sagrilaft,1,juridica,Marcos-Ortiz,NIT,343921951,Laura Guerra Bedoya,CE,3235801362,"Sucre Palmito , Cl. 6 #5-55",Guachetá,+ 57 519975484,"({'name': 'Josefina Cisneros Crespo', 'position': 'Operador equipo cargue y descargue materiales ', 'email': 'mtapia@gmail.com', 'phone': ['+ 57 6631250146']},)",False,General ejercito nacional,8220,Actividades de centros de llamadas (Call center),6392,fd408dccb249bc0e37a8da2a11b579a950f73e50,7810a4fc4a44a7bb674f8e98b0f633cd4bf12c92,1984-06-16,8220,Sociedad Limitada,Mixto,OEA,,,,True,False,True,False,Contado,,
13,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-26,proveedor,vincular,Microempresa,"[{'name': 'Adolfo Antonio Ortiz Sánchez', 'id_type': 'CC', 'id_number': '9012337270', 'nationality': 'Timor-Leste'}, {'name': 'Jorge León', 'id_type': 'CE', 'id_number': '1528019184', 'nationality': 'Sweden'}, {'name': 'Lorenza Carrasco Alegre', 'id_type': 'CC', 'id_number': '3491605025', 'nationality': 'Turkey'}]","[{'name': 'Milena Lozano Quintero', 'id_type': 'CC', 'id_number': '7755873828', 'nationality': 'Netherlands Antilles'}]","[{'name': 'Wilson Rodríguez', 'id_type': 'CC', 'id_number': '4992206637', 'nationality': 'Angola', 'isPEP': False, 'share_percentage': 1}, {'name': 'Fernanda Cazorla Arce', 'id_type': 'CE', 'id_number': '3248053378', 'nationality': 'Georgia', 'isPEP': True, 'share_percentage': 1}, {'name': 'Carmen Cárdenas', 'id_type': 'CE', 'id_number': '5225675478', 'nationality': 'Cambodia', 'isPEP': False, 'share_percentage': 1}, {'name': 'Vicente Feijoo Alcaraz', 'id_type': 'CE', 'id_number': '2720319488', 'nationality': 'Barbados', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'BOYACA Tunja , Cra. 3 #73-98', 'phone': '+ 57 3802452312'}, {'name': 'Bancolombia', 'address': 'Cesar La Gloria , Cl. 2 #5-24', 'phone': '+ 57 8669314292'}, {'name': 'AVillas', 'address': 'Cundinamarca Subachoque , Cl. 3 #1-29', 'phone': '+ 57 6867271738'}]","[{'name': 'Roma-Tirado', 'address': 'Cundinamarca - Bogota, Cl. 45A #50-57', 'phone': '+ 57 2658302670'}]",Sagrilaft,1,juridica,Clemente-Tapia,NIT,34136299,Benjamín Salcedo Higueras,CC,8439722961,"Antioquia Medellin , Cl. 8 #43B-06",Guaca,+ 57 5770875361,"({'name': 'José Hernández', 'position': 'Segundo oficial maquinista barco', 'email': 'ealcalde@hotmail.com', 'phone': ['+ 57 8185054996']},)",True,Batidor chocolate,1523,Fabricación de partes del calzado,4849,6269893975c527d1ab0742e9ce0c29a5839c4411,21046c563c4dfca6533233e788276f67b4a31031,1985-06-03,1523,Sociedad Anónima,Mixto,27001,,,,True,False,True,False,Contado,,
14,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-11,cliente,vincular,Pequeña,"[{'name': 'Frank Ángel Salazar Ríos', 'id_type': 'CE', 'id_number': '7268152713', 'nationality': 'Monaco'}, {'name': 'Andrés Grau Lastra', 'id_type': 'CE', 'id_number': '2812676310', 'nationality': 'Yemen'}]","[{'name': 'Ruy Barros Amigó', 'id_type': 'CE', 'id_number': '2930819685', 'nationality': 'Samoa'}, {'name': 'Palmira Román Bayona', 'id_type': 'CC', 'id_number': '6510024837', 'nationality': 'Macao'}, {'name': 'Gustavo Martínez Sepúlveda', 'id_type': 'CC', 'id_number': '6739477006', 'nationality': 'Guernsey'}, {'name': 'Marino de Cañizares', 'id_type': 'CC', 'id_number': '8460465469', 'nationality': 'Ethiopia'}, {'name': 'Frank Ángel Salazar Ríos', 'id_type': 'CE', 'id_number': '7268152713', 'nationality': 'Monaco'}]","[{'name': 'Hernando Mendoza', 'id_type': 'CE', 'id_number': '9721191758', 'nationality': 'Montenegro', 'isPEP': True, 'share_percentage': 1}, {'name': 'Viviana Peña Pérez', 'id_type': 'CE', 'id_number': '8775877988', 'nationality': 'Jamaica', 'isPEP': True, 'share_percentage': 1}, {'name': 'Clotilde Amada Campoy Pinilla', 'id_type': 'CE', 'id_number': '9066784123', 'nationality': 'Benin', 'isPEP': True, 'share_percentage': 1}]",[],"[{'name': 'Bello, Losada and Barceló', 'address': 'Norte De Santander Tibu , Cra. 5 #5-06', 'phone': '+ 57 3603839404'}, {'name': 'Carrasco, Pujadas and Cañizares', 'address': 'Valle Del Cauca Palmira , Cra. 30 #29-49', 'phone': '+ 57 5606240883'}, {'name': 'Rosales Inc', 'address': 'Cundinamarca Chia , Cl. 12 #13-13', 'phone': '+ 57 1284432743'}]",Sagrilaft,1,juridica,Acosta-Carrillo,NIT,1155461706,Verónica Cristina Uribe Suárez,CC,1228235065,"Cundinamarca Bogota , Cl. 13 #2-70",Toledo,+ 57 3740023459,"({'name': 'Erika Mejía', 'position': 'Técnico producción curtiembre', 'email': 'flora74@gmail.com', 'phone': ['+ 57 8665196335']},)",True,Maquinista tren minero ,4642,Comercio al por mayor de prendas de vestir,2188,248c61c164fa051d99533d8d72550253c2ac1676,18b412dfaabe68457513342faa99592e0dbe1e45,1979-12-18,4642,Sociedad Anónima,Publico,9001,,,,True,False,True,True,60d,,
15,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-16,proveedor,vincular,Pequeña,"[{'name': 'Edu del Villanueva', 'id_type': 'CE', 'id_number': '5137119547', 'nationality': 'Ethiopia'}, {'name': 'Lilia Alvarado Cárdenas', 'id_type': 'CE', 'id_number': '3306618246', 'nationality': 'Turkey'}, {'name': 'Juan Forero Hoyos', 'id_type': 'CE', 'id_number': '7027910739', 'nationality': 'Tonga'}]","[{'name': 'Luciano Araujo Bou', 'id_type': 'CC', 'id_number': '4581659226', 'nationality': 'Bahamas'}, {'name': 'Johana Lorena Giraldo', 'id_type': 'CE', 'id_number': '4051926129', 'nationality': 'Latvia'}, {'name': 'Jairo Alexander Bautista Gómez', 'id_type': 'CE', 'id_number': '9835386330', 'nationality': 'Greenland'}]","[{'name': 'Amelia Contreras Román', 'id_type': 'CE', 'id_number': '3301576821', 'nationality': 'Bermuda', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Boyaca Duitama , Cl. 16 #14-45', 'phone': '+ 57 4788351236'}, {'name': 'AVillas', 'address': 'Santander Malaga , Cl. 12 #7-53', 'phone': '+ 57 7820488947'}, {'name': 'Bancolombia', 'address': 'Quindio Armenia , Cl. 4 #13-87', 'phone': '+ 57 4869091668'}, {'name': 'Finandina', 'address': 'Cesar Aguachica , Cl. 5A #11-27', 'phone': '+ 57 5119290263'}]","[{'name': 'Rosero, Zambrano and García', 'address': 'Guainia Inirida , Cl. 18 #9-50', 'phone': '+ 57 1314888747'}, {'name': 'Tur, Galán and Chaves', 'address': 'Cundinamarca Cajica , Cl. 2 #4-71', 'phone': '+ 57 6443185139'}, {'name': 'Peña, Pablo and Gutierrez', 'address': 'Quindio Genova , Cra. 10 #23-01', 'phone': '+ 57 5395487852'}, {'name': 'Mínguez-Oller', 'address': 'Caldas Pacora , Cra. 4 #8-61', 'phone': '+ 57 2597869462'}]",Sagrilaft,1,juridica,Tovar-Tovar,NIT,1645730556,Isaac Eduardo Martínez,CE,4940112290,"Boyaca Duitama , Cl. 16 #14-46",Casabianca,+ 57 7089375862,"({'name': 'Carlos Barrera', 'position': 'Profesor educación superior procesos y gestión industrial', 'email': 'visitacion88@hotmail.com', 'phone': ['+ 57 2109712358']},)",False,Despostador carne,3830,Recuperación de materiales,279,ef1163458700a1a90604e01a9acb9854dbccf2fd,2237332bfb697fc2141ac1cdf3bffe9cca087a1c,1977-01-01,3830,Sociedad en comandita,Mixto,27001,,,,True,False,True,True,30d0,,
16,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-03,cliente,vincular,Microempresa,"[{'name': 'Alex Trillo', 'id_type': 'CE', 'id_number': '9834801083', 'nationality': 'Zimbabwe'}, {'name': 'Nadia Olivé Abad', 'id_type': 'CC', 'id_number': '5516639735', 'nationality': 'South Georgia and the South Sandwich Islands'}, {'name': 'Felipe Naranjo Beltrán', 'id_type': 'CC', 'id_number': '6782830788', 'nationality': 'Mauritius'}, {'name': 'Etelvina Solana Serrano', 'id_type': 'CC', 'id_number': '4181603642', 'nationality': 'Palestinian Territory, Occupied'}]","[{'name': 'Clemente Cortes Cuenca', 'id_type': 'CE', 'id_number': '43341798', 'nationality': 'Bahrain'}]","[{'name': 'Glauco Pol Soria', 'id_type': 'CE', 'id_number': '4697820132', 'nationality': 'United Arab Emirates', 'isPEP': False, 'share_percentage': 1}, {'name': 'Esperanza González Figueroa', 'id_type': 'CC', 'id_number': '1838477794', 'nationality': 'Laos', 'isPEP': False, 'share_percentage': 1}, {'name': 'Nicodemo Desiderio Aparicio Toledo', 'id_type': 'CE', 'id_number': '320206009', 'nationality': 'Madagascar', 'isPEP': True, 'share_percentage': 1}]",[],"[{'name': 'Herrera LLC', 'address': 'Valle Del Cauca Cali , Cl. 9 #65-42', 'phone': '+ 57 6588857339'}, {'name': 'Rico-Pacheco', 'address': 'Cundinamarca Girardot , Cl. 16 #11A-51', 'phone': '+ 57 5240682497'}]",Sagrilaft,1,juridica,Rivera-Camargo,NIT,1015042016,Miriam Marti Rosselló,CC,7305987665,"Cesar Becerril , Cra. 9 #5-91",Titiribí,+ 57 2385740718,"({'name': 'Rafael Orlando Córdoba', 'position': 'Almidonador lavandería', 'email': 'ruybarroso@gmail.com', 'phone': ['+ 57 4396875682']},)",False,Operador subestaciones energía,47913,Comercio al por menor de cigarrillos y licores, venta de combustibles derivados del petróleo y venta de joyas realizado a través de internet,8007,946b086af8590ad200b0585490c8cdbe424dac8a,c312e409443f4294ef912209c0480622a3f36e29,2000-05-11,47913,Sociedad en comandita,Mixto,18001,,,,True,False,True,True,60d,
17,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-11,cliente,vincular,Pequeña,"[{'name': 'Manuel Andrés Chacón Correa', 'id_type': 'CC', 'id_number': '9006699318', 'nationality': 'Colombia'}]","[{'name': 'Chucho de Arranz', 'id_type': 'CC', 'id_number': '4082236074', 'nationality': 'Lithuania'}, {'name': 'Manuel Andrés Chacón Correa', 'id_type': 'CC', 'id_number': '9006699318', 'nationality': 'Colombia'}]","[{'name': 'Irene Paola Lillo Aguado', 'id_type': 'CE', 'id_number': '1771394359', 'nationality': ""Korea, Democratic People's Republic of Korea"", 'isPEP': True, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Cundinamarca Bogota , Cra. 7 #93-01', 'phone': '+ 57 2207839875'}]","[{'name': 'Barrera-Santamaría', 'address': 'Cundinamarca Bogota , Cra. 30 ', 'phone': '+ 57 8947495463'}, {'name': 'Reguera, Doménech and Arrieta', 'address': 'Valle Del Cauca Florida , Cl. 10 #19-20', 'phone': '+ 57 8937973088'}, {'name': 'Villena PLC', 'address': 'Boyaca Tunja , Cra. 1F #40-149', 'phone': '+ 57 5042677969'}, {'name': 'Burgos-Belda', 'address': 'Caqueta Puerto Rico , Cra. 6 #4-32', 'phone': '+ 57 9919393412'}]",Sagrilaft,1,juridica,"Cruz, Miranda and Sánchez",NIT,1298520348,Jorge Fredy Padilla,CE,1937023466,"Antioquia San Jeronimo , Cl. 21 #9-79",Chocontá,+ 57 7228156627,"({'name': 'María Forero Córdoba', 'position': 'Periodista radio', 'email': 'queroviviana@hotmail.com', 'phone': ['+ 57 8234089079']},)",False,Operador máquina moldeadora caucho,71112,Actividades de arquitectura en ejercicio de una profesión liberal,9186,d84770d1b2b41c9bb93840f08a6068eb4c5eae2a,7bc3eac2a1fb9faf463c2dd336ecf563993569d6,2000-08-10,71112,Otras,Mixto,14001,,,,True,False,True,False,60d,,
18,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-29,cliente,vincular,,[],[],[],[],[],Sagrilaft,1,natural,Verónica Esther Rubio Martínez,CC,4479740993,,,,"Cundinamarca Facatativa , Cra. 3 #6-58",Santa Helena del Opón,+ 57 2458429119,"({'name': 'Verónica Esther Rubio Martínez', 'position': 'Operador continuas fibras textiles', 'email': 'fidelaayuso@yahoo.com', 'phone': ['+ 57 2219069187']},)",False,Director departamento mantenimiento,6512,Seguros de vida,4957,,,1974-09-10,,,,,,,,False,False,False,False,30d0,,
19,formulario_conocimiento,2022-05-12,2022-05-12,,2022-05-01,proveedor,vincular,Grande,"[{'name': 'Juana Dary García', 'id_type': 'CE', 'id_number': '1915176590', 'nationality': 'Montserrat'}, {'name': 'Stella Zuluaga Rojas', 'id_type': 'CC', 'id_number': '4654753698', 'nationality': 'Antarctica'}, {'name': 'Isidro Pallarès Torrecilla', 'id_type': 'CE', 'id_number': '7278692177', 'nationality': 'Liberia'}]","[{'name': 'Julián Rivera Pineda', 'id_type': 'CC', 'id_number': '5479086141', 'nationality': 'Saudi Arabia'}, {'name': 'Yago Meléndez Sanchez', 'id_type': 'CE', 'id_number': '1768121822', 'nationality': 'Congo, The Democratic Republic of the Congo'}, {'name': 'Leonel de Chamorro', 'id_type': 'CC', 'id_number': '6520796680', 'nationality': 'Sweden'}, {'name': 'Stella Zuluaga Rojas', 'id_type': 'CC', 'id_number': '4654753698', 'nationality': 'Antarctica'}]","[{'name': 'Jairo Patiño', 'id_type': 'CE', 'id_number': '1316087011', 'nationality': 'Guinea', 'isPEP': True, 'share_percentage': 1}, {'name': 'Steven Álvarez', 'id_type': 'CC', 'id_number': '5147546039', 'nationality': 'Guadeloupe', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Antioquia Cocorna , Cra. 22 #18-55', 'phone': '+ 57 72626158'}]",[],Sagrilaft,1,juridica,Ocampo-Martínez,NIT,8549734416,Salmerón-Maza,NIT,5521717193-4,"Boyaca Sativanorte , Cl. 6 #5-35",Abrego,+ 57 6554032786,"({'name': 'Francy Quiroga', 'position': 'Mecánico aeronaves sistema mecánico', 'email': 'gastonverdugo@hotmail.com', 'phone': ['+ 57 6233901040']},)",True,Operador máquina grabado vidrio,9411,Actividades de asociaciones empresariales y de empleadores,6643,68dad9b3cd6c6a5ae81d4e336754d3061d1f04ba,33386c4ca9917b7d1370d08b338f5d8cbbf298a9,2002-04-03,9411,Sociedad Anónima,Publico,9001,,,,True,False,True,True,30d0,,
20,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-24,cliente,vincular,,[],[],[],"[{'name': 'Bancolombia', 'address': 'Cauca Timbio , Cl. 16 #19-65', 'phone': '+ 57 2393020325'}, {'name': 'AVillas', 'address': 'Cesar Pailitas , Cra. 7 #4-40', 'phone': '+ 57 2461868140'}, {'name': 'AVillas', 'address': 'Antioquia Medellin , Cra. 81 #37-45', 'phone': '+ 57 8746526800'}]",[],Sagrilaft,1,natural,Julio Bilbao Soto,CC,523553616,,,,"Caldas Manizales , Cl. 21 #23-48",Aipe,+ 57 1764397800,"({'name': 'Julio Bilbao Soto', 'position': 'Doblador prendas vestir', 'email': 'josefinablasco@yahoo.com', 'phone': ['+ 57 5454431805']},)",True,Auxiliar avisos clasificados,2393,Fabricación de otros productos de cerámica y porcelana,3949,,,1995-05-26,,,,,,,,False,False,True,False,30d0,,
21,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-25,cliente,vincular,Pequeña,"[{'name': 'Juliana Bermúdez', 'id_type': 'CC', 'id_number': '9110469622', 'nationality': 'Qatar'}, {'name': 'Luis Cifuentes', 'id_type': 'CE', 'id_number': '6828202931', 'nationality': 'Montserrat'}]","[{'name': 'Belén del Batalla', 'id_type': 'CC', 'id_number': '8659133201', 'nationality': 'India'}, {'name': 'Cesar Bruno Jáuregui Valenciano', 'id_type': 'CE', 'id_number': '5128103899', 'nationality': 'Nicaragua'}, {'name': 'Eloísa Aragón Bartolomé', 'id_type': 'CC', 'id_number': '5080932192', 'nationality': 'Fiji'}, {'name': 'Ramona de Amorós', 'id_type': 'CE', 'id_number': '5805403786', 'nationality': 'Egypt'}, {'name': 'Juliana Bermúdez', 'id_type': 'CC', 'id_number': '9110469622', 'nationality': 'Qatar'}]","[{'name': 'Amador Castillo Palau', 'id_type': 'CE', 'id_number': '4583872862', 'nationality': 'Israel', 'isPEP': False, 'share_percentage': 1}, {'name': 'Teodora Jordá Alegria', 'id_type': 'CC', 'id_number': '200375000', 'nationality': 'Kenya', 'isPEP': True, 'share_percentage': 1}, {'name': 'Lina Luz Ramírez Mosquera', 'id_type': 'CE', 'id_number': '4211921159', 'nationality': 'Marshall Islands', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'AVillas', 'address': 'Antioquia Medellin , Cra. 48 #10-107', 'phone': '+ 57 2432898601'}, {'name': 'Bancolombia', 'address': 'Cundinamarca Zipaquira , Cra. 15 #4-68', 'phone': '+ 57 630439084'}, {'name': 'Bancolombia', 'address': 'Antioquia Fredonia , Cl. 49 #51-46', 'phone': '+ 57 7094683591'}]","[{'name': 'Orozco and Sons', 'address': 'Magdalena San Sebastian De Buenavista , Cl. 4 #4-17', 'phone': '+ 57 629761083'}, {'name': 'Bustos, Ledesma and Donoso', 'address': 'Cesar Becerril , Cra. 9 #5-91', 'phone': '+ 57 3001498594'}, {'name': 'Blanco, Marín and Rico', 'address': 'Cauca Balboa , Cl. 5 #4-47', 'phone': '+ 57 6126061448'}, {'name': 'González-Ruiz', 'address': 'Tolima Dolores , Cra. 7 #2-08', 'phone': '+ 57 3247287235'}]",Sagrilaft,1,juridica,"Soto, Castro and Rincón",NIT,9116019072,María Diana Gutiérrez Arias,CC,3207074936,"Valle Del Cauca Bolivar , Cl. 4 #4-63",Lenguazaque,+ 57 5563088746,"({'name': 'María Kelly Rivera', 'position': 'Operador centrífuga textiles', 'email': 'maciasfrancisca@gmail.com', 'phone': ['+ 57 8628265547']},)",True,Comentarista noticias,72101,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería como consultoría profesional,90,a36b8c74423aba36932748a31727abac2aee17bb,330d73c6b94aadb64b5f3515af5f44a81850da34,1990-06-01,72101,Sociedad Anónima,Publico,14001,,,,True,False,True,True,30d0,,
22,formulario_conocimiento,2022-05-12,2022-05-12,,2022-04-20,proveedor,vincular,Mediana,"[{'name': 'María Escobar', 'id_type': 'CE', 'id_number': '9094603796', 'nationality': 'Peru'}, {'name': 'Hernando Javier Restrepo Ramírez', 'id_type': 'CC', 'id_number': '6191826474', 'nationality': 'Grenada'}]","[{'name': 'Evaristo Villalobos', 'id_type': 'CC', 'id_number': '6127129971', 'nationality': 'Svalbard and Jan Mayen'}, {'name': 'Alonso Stiven Morales', 'id_type': 'CC', 'id_number': '5653458514', 'nationality': 'Moldova'}]","[{'name': 'Santos de Urrutia', 'id_type': 'CC', 'id_number': '2245969550', 'nationality': 'Bhutan', 'isPEP': False, 'share_percentage': 1}, {'name': 'Javier Sánchez Moreno', 'id_type': 'CC', 'id_number': '8564918334', 'nationality': 'Niue', 'isPEP': False, 'share_percentage': 1}, {'name': 'Alma Burgos Doménech', 'id_type': 'CC', 'id_number': '1585048602', 'nationality': 'Nigeria', 'isPEP': False, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'Cordoba Lorica , Cl. 2 #12-64', 'phone': '+ 57 6306611807'}, {'name': 'Finandina', 'address': 'Cundinamarca Bogota , Cl. 4 #5-10', 'phone': '+ 57 8149496079'}, {'name': 'AVillas', 'address': 'Tolima Venadillo , Cra. 5 #4-44', 'phone': '+ 57 900128487'}]","[{'name': 'Cabeza-Lucena', 'address': 'Cundinamarca Bogota , Cra.15 # 82-87', 'phone': '+ 57 4589710399'}, {'name': 'Bautista LLC', 'address': 'Norte De Santander Cucuta , Cl. 12 #4-47', 'phone': '+ 57 7357536414'}, {'name': 'Carrillo-Alvarado', 'address': 'Sucre Galeras , Cl. 11 #11-23', 'phone': '+ 57 8112782863'}]",Sagrilaft,1,juridica,Cruz Group,NIT,4178115971,Mendoza Ltd,NIT,1282525524-3,"Boyaca Moniquira , Cra. 4 #18-54",Tubará,+ 57 6736095384,"({'name': 'Juan Pablo Sáenz Tur', 'position': 'Redactor anuncios publicidad', 'email': 'callejaedmundo@yahoo.com', 'phone': ['+ 57 5706465739']},)",False,Catalogador piezas museo,4329,Otras instalaciones especializadas de la construcción,7147,9d474881be1f3567714a1eab833a31d767d5b1ea,89630cefa9a0d9de00414a1a4af0e3bd1f0fb538,1972-05-13,4329,Sociedad Anónima,Publico,14001,,,,True,False,True,True,30d0,,
23,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-13,cliente,vincular,,[],[],[],"[{'name': 'Finandina', 'address': 'Cundinamarca - Bogota, Cl. 100 #10-45', 'phone': '+ 57 3122279784'}, {'name': 'Bancolombia', 'address': 'Santander Cimitarra , Cra. 6 #5-36', 'phone': '+ 57 9790702336'}]",[],Sagrilaft,1,natural,Yenny Liliana Rodríguez,CC,5303999525,,,,"Boyaca Sogamoso , Cra. 11 #14-14",La Paz,+ 57 5252316221,"({'name': 'Yenny Liliana Rodríguez', 'position': 'Operador máquina mandriladora metales', 'email': 'odalisporcel@gmail.com', 'phone': ['+ 57 4870675267']},)",True,Radiodifusor,5223,"Actividades de aeropuertos, servicios de navegación aérea y demás actividades conexas al transporte aéreo",1882,,,2000-09-18,,,,,,,,False,False,True,False,30d0,,
24,formulario_conocimiento,2022-05-12,2022-05-12,,2022-03-31,proveedor,vincular,Pequeña,"[{'name': 'Clarisa Luz', 'id_type': 'CE', 'id_number': '731992389', 'nationality': 'Belize'}, {'name': 'Antonio Albert Bonet Pagès', 'id_type': 'CE', 'id_number': '4679295767', 'nationality': 'Madagascar'}, {'name': 'Jesús Oviedo Castro', 'id_type': 'CE', 'id_number': '8361656309', 'nationality': 'United States'}]","[{'name': 'María Leonor Camacho Yepes', 'id_type': 'CC', 'id_number': '9273788400', 'nationality': 'Czech Republic'}]","[{'name': 'Noemí Gallardo Tomas', 'id_type': 'CE', 'id_number': '691468675', 'nationality': 'Ireland', 'isPEP': False, 'share_percentage': 1}, {'name': 'Araceli Carrillo', 'id_type': 'CE', 'id_number': '9812906490', 'nationality': 'Mongolia', 'isPEP': True, 'share_percentage': 1}]","[{'name': 'Bancolombia', 'address': 'Valle Del Cauca Cali , Cl. 7 #8-37', 'phone': '+ 57 8948478481'}, {'name': 'Bancolombia', 'address': 'Norte De Santander Durania , Cl. 10 #1-29', 'phone': '+ 57 4870981043'}]","[{'name': 'Herrera PLC', 'address': 'Antioquia Envigado , Cra. 42 #38-45', 'phone': '+ 57 6878436446'}, {'name': 'Pozuelo-Acero', 'address': 'Magdalena Cienaga , Cra. 13 #5-44', 'phone': '+ 57 1104811036'}, {'name': 'Giraldo, Díaz and Arango', 'address': 'Santander Matanza , Cra. 5 #6-53', 'phone': '+ 57 3048569771'}]",Sagrilaft,1,juridica,Buitrago-León,NIT,7497608001,Fátima Vallejo,CC,5451887312,"Tolima Fresno , Cra. 7 #5-51",Puerto Wilches,+ 57 7470648149,"({'name': 'Magdalena Pujol Sandoval', 'position': 'Confeccionador bolsas y sobres papel', 'email': 'colladonazaret@yahoo.com', 'phone': ['+ 57 3101617846']},)",False,Profesor educación superior ciencias sociales,4511,Comercio de vehículos automotores nuevos,3595,d22acd4f06baa351615bdb3dea870545ccf3578a,ad74e3328b576af59434ea9ff34a6639c1e19280,1985-01-03,4511,Sociedad Anónima,Privado,18001,,,,True,False,True,True,30d0,,
